学员 ID,学员姓名,课程类别,课程名称,报名节数/期数,单价（元/节/期）,缴费总额（元）,缴费日期,学员所在城市,缴费方式,课程状态
STU14074,吴明,成人游泳,成人水中健身课,31,86,2666,2025-11-29,杭州,分期,已结课
STU14075,李燕,少儿游泳,少儿蝶泳精英班,43,81,3483,2026-01-15,深圳,支付宝,已结课
STU14076,刘宇,私教课程,私教包月套餐,47,128,6016,2026-02-03,上海,支付宝,已结课
STU14077,王鑫,亲子游泳,亲子技能提升班,43,90,3870,2025-11-10,北京,现金,已开课
STU14078,李静,成人游泳,成人蛙泳入门班,27,102,2754,2025-12-08,深圳,支付宝,已结课
STU14079,朱建平,集训课程,国庆集训班,1,2143,2143,2025-10-07,成都,银行卡,已结课
STU14080,梁岩,考级课程,三级考级集训班,50,228,11400,2025-10-22,杭州,现金,已结课
STU14081,张畅,集训课程,考前集中训练营,2,2916,5832,2025-12-10,成都,微信支付,已开课
STU14082,吴红,成人游泳,成人减脂游泳班,22,226,4972,2025-11-07,上海,银行卡,已结课
STU14083,危强,少儿游泳,少儿仰泳专项班,14,93,1302,2025-09-06,广州,现金,已结课
STU14084,陈秀珍,亲子游泳,亲子启蒙班,48,163,7824,2025-11-16,西安,银行卡,已结课
STU14085,位敏,亲子游泳,亲子水上游戏课,46,242,11132,2026-01-11,深圳,支付宝,已结课
STU14086,吴鹏,少儿游泳,少儿蝶泳精英班,15,147,2205,2025-11-22,武汉,银行卡,已开课
STU14087,刘玉珍,亲子游泳,亲子互动班,31,85,2635,2025-11-28,广州,现金,已报名
STU14088,黄峰,亲子游泳,亲子启蒙班,35,215,7525,2025-12-20,武汉,微信支付,已结课
STU14089,陈涛,集训课程,暑期集训营,1,2728,2728,2025-12-12,上海,支付宝,已结课
STU14090,孙强,成人游泳,成人自由泳速成班,41,198,8118,2026-02-01,重庆,分期,已退费
STU14091,孙宁,集训课程,暑期集训营,3,3008,9024,2025-11-03,武汉,现金,已退费
STU14092,陈桂香,亲子游泳,亲子启蒙班,31,209,6479,2025-09-03,武汉,分期,已报名
STU14093,郭荣,少儿游泳,少儿蝶泳精英班,33,110,3630,2025-12-19,杭州,微信支付,已结课
STU14094,金婷,亲子游泳,亲子互动班,44,245,10780,2026-01-14,杭州,分期,已退费
STU14095,尹霞,少儿游泳,少儿自由泳提高班,26,212,5512,2025-11-29,武汉,支付宝,已结课
STU14096,孙超,私教课程,一对三私教课,10,154,1540,2026-02-06,广州,现金,已开课
STU14097,魏桂芝,少儿游泳,少儿蛙泳基础班,22,110,2420,2026-01-20,西安,支付宝,已结课
STU14098,周杨,亲子游泳,亲子技能提升班,25,101,2525,2026-01-11,南京,分期,已结课
STU14099,何洁,私教课程,一对三私教课,27,90,2430,2026-02-16,重庆,银行卡,已退费
STU14100,杨秀英,考级课程,一级考级冲刺班,11,131,1441,2026-02-08,北京,现金,已结课
STU14101,李杨,私教课程,私教包月套餐,10,167,1670,2026-02-06,重庆,微信支付,已报名
STU14102,刘红霞,私教课程,一对二私教课,23,246,5658,2026-02-03,重庆,分期,已结课
STU14103,胡健,成人游泳,成人自由泳速成班,11,233,2563,2025-10-13,深圳,银行卡,已结课
STU14104,黄燕,亲子游泳,亲子技能提升班,26,80,2080,2025-09-08,武汉,分期,已结课
STU14105,胡秀梅,少儿游泳,少儿仰泳专项班,27,95,2565,2026-02-22,武汉,支付宝,已退费
STU14106,苏华,少儿游泳,少儿蛙泳基础班,19,240,4560,2025-10-26,上海,分期,已退费
STU14107,彭刚,私教课程,一对一私教课,11,154,1694,2025-09-21,西安,支付宝,已结课
STU14108,胥婷,集训课程,考前集中训练营,3,1758,5274,2025-09-15,杭州,分期,已结课
STU14109,王婷,集训课程,暑期集训营,3,1986,5958,2025-09-15,南京,银行卡,已结课
STU14110,曾鹏,集训课程,考前集中训练营,1,3374,3374,2025-12-23,武汉,分期,已结课
STU14111,李淑兰,成人游泳,成人自由泳速成班,27,164,4428,2025-11-23,深圳,分期,已结课
STU14112,左岩,私教课程,一对一私教课,44,120,5280,2026-02-21,深圳,分期,已结课
STU14113,张瑞,亲子游泳,亲子技能提升班,18,230,4140,2025-09-26,西安,银行卡,已开课
STU14114,董涛,私教课程,一对三私教课,39,187,7293,2026-01-13,上海,银行卡,已退费
STU14115,苏阳,考级课程,等级考试预备班,25,93,2325,2025-10-02,重庆,现金,已结课
STU14116,赵明,考级课程,二级考级专项班,29,147,4263,2025-12-26,成都,微信支付,已结课
STU14117,林红,私教课程,一对一私教课,28,211,5908,2026-01-28,上海,银行卡,已结课
STU14118,李莹,考级课程,一级考级冲刺班,26,153,3978,2025-11-14,北京,支付宝,已退费
STU14119,沈玉英,少儿游泳,少儿蝶泳精英班,36,232,8352,2025-11-28,南京,分期,已结课
STU14120,邹瑜,成人游泳,成人水中健身课,31,210,6510,2025-09-16,西安,支付宝,已结课
STU14121,刘红霞,亲子游泳,亲子水上游戏课,31,156,4836,2025-12-25,武汉,现金,已开课
STU14122,张华,考级课程,一级考级冲刺班,33,152,5016,2025-10-01,广州,支付宝,已结课
STU14123,王秀云,成人游泳,成人水中健身课,47,143,6721,2025-12-30,重庆,微信支付,已报名
STU14124,刘金凤,少儿游泳,少儿仰泳专项班,31,173,5363,2025-11-12,西安,银行卡,已结课
STU14125,伍淑兰,集训课程,考前集中训练营,2,3335,6670,2025-09-28,成都,现金,已报名
STU14126,陈倩,集训课程,国庆集训班,2,2849,5698,2025-10-01,广州,银行卡,已开课
STU14127,王欣,成人游泳,成人水中健身课,11,123,1353,2025-12-20,武汉,银行卡,已结课
STU14128,余宁,少儿游泳,少儿蝶泳精英班,29,111,3219,2025-10-10,武汉,支付宝,已结课
STU14129,李小红,亲子游泳,亲子技能提升班,22,96,2112,2025-12-04,上海,支付宝,已开课
STU14130,韩平,亲子游泳,亲子启蒙班,13,166,2158,2025-12-03,南京,分期,已开课
STU14131,吴鑫,私教课程,一对三私教课,32,239,7648,2025-12-03,成都,支付宝,已退费
STU14132,刘柳,亲子游泳,亲子互动班,23,175,4025,2026-02-16,武汉,现金,已结课
STU14133,杨秀珍,少儿游泳,少儿仰泳专项班,10,157,1570,2026-01-27,上海,微信支付,已结课
STU14134,胡静,集训课程,暑期集训营,2,1911,3822,2025-12-04,南京,现金,已结课
STU14135,陈超,成人游泳,成人蛙泳入门班,50,228,11400,2025-10-30,深圳,现金,已结课
STU14136,王成,少儿游泳,少儿自由泳提高班,14,187,2618,2026-01-11,西安,分期,已开课
STU14137,杨欣,集训课程,暑期集训营,1,1568,1568,2026-01-20,深圳,分期,已报名
STU14138,毕欢,少儿游泳,少儿仰泳专项班,23,124,2852,2025-11-12,北京,微信支付,已结课
STU14139,田凯,成人游泳,成人自由泳速成班,23,226,5198,2026-01-06,重庆,微信支付,已开课
STU14140,胡华,少儿游泳,少儿自由泳提高班,44,223,9812,2026-01-11,广州,微信支付,已结课
STU14141,杨洁,考级课程,一级考级冲刺班,43,156,6708,2025-12-25,西安,微信支付,已结课
STU14142,周军,亲子游泳,亲子水上游戏课,37,183,6771,2025-11-09,广州,微信支付,已结课
STU14143,周玉,私教课程,一对一私教课,21,155,3255,2025-12-13,成都,银行卡,已结课
STU14144,田秀珍,成人游泳,成人减脂游泳班,29,150,4350,2025-11-05,武汉,分期,已开课
STU14145,邢杨,集训课程,寒假集训营,2,2727,5454,2025-12-14,深圳,现金,已结课
STU14146,李柳,集训课程,国庆集训班,3,1690,5070,2026-01-19,武汉,现金,已结课
STU14147,贾英,私教课程,一对三私教课,49,225,11025,2025-12-09,西安,现金,已结课
STU14148,吴红霞,私教课程,一对三私教课,34,236,8024,2026-01-24,重庆,银行卡,已开课
STU14149,苏云,私教课程,一对三私教课,37,183,6771,2025-10-07,深圳,分期,已开课
STU14150,邢俊,成人游泳,成人减脂游泳班,47,82,3854,2026-01-23,成都,银行卡,已结课
STU14151,马志强,考级课程,三级考级集训班,34,187,6358,2026-01-11,上海,微信支付,已结课
STU14152,钱强,考级课程,一级考级冲刺班,18,227,4086,2025-10-08,深圳,支付宝,已开课
STU14153,杨海燕,考级课程,三级考级集训班,18,127,2286,2025-10-28,武汉,支付宝,已开课
STU14154,杨飞,集训课程,国庆集训班,1,2292,2292,2025-09-17,深圳,分期,已结课
STU14155,段秀英,私教课程,一对三私教课,41,208,8528,2025-11-07,南京,银行卡,已结课
STU14156,马娜,集训课程,国庆集训班,3,3088,9264,2025-12-12,南京,现金,已结课
STU14157,邓俊,考级课程,等级考试预备班,13,170,2210,2025-10-04,成都,现金,已结课
STU14158,王莹,私教课程,一对三私教课,48,147,7056,2025-12-16,深圳,支付宝,已结课
STU14159,刘建,私教课程,私教包月套餐,16,145,2320,2025-11-30,深圳,银行卡,已结课
STU14160,宋辉,成人游泳,成人蛙泳入门班,13,154,2002,2026-02-23,西安,现金,已结课
STU14161,高淑英,亲子游泳,亲子启蒙班,33,115,3795,2025-09-22,重庆,微信支付,已结课
STU14162,杨坤,考级课程,二级考级专项班,11,167,1837,2026-02-08,上海,支付宝,已开课
STU14163,范娟,考级课程,二级考级专项班,13,219,2847,2025-10-19,广州,支付宝,已结课
STU14164,陈帅,考级课程,三级考级集训班,37,185,6845,2025-10-23,广州,现金,已结课
STU14165,吕桂珍,集训课程,暑期集训营,2,1763,3526,2026-01-19,上海,微信支付,已结课
STU14166,王雪梅,集训课程,暑期集训营,3,3186,9558,2025-09-10,南京,支付宝,已报名
STU14167,陈丽丽,少儿游泳,少儿仰泳专项班,32,197,6304,2026-02-15,杭州,分期,已结课
STU14168,邵颖,亲子游泳,亲子技能提升班,49,233,11417,2025-12-31,北京,支付宝,已开课
STU14169,李建军,考级课程,三级考级集训班,16,108,1728,2025-10-26,南京,分期,已结课
STU14170,欧娟,少儿游泳,少儿仰泳专项班,10,240,2400,2025-12-03,上海,支付宝,已报名
STU14171,王桂芳,少儿游泳,少儿蛙泳基础班,48,119,5712,2025-10-06,上海,现金,已结课
STU14172,罗秀兰,亲子游泳,亲子技能提升班,31,131,4061,2025-09-29,杭州,现金,已开课
STU14173,黄春梅,成人游泳,成人蛙泳入门班,28,142,3976,2025-12-23,杭州,支付宝,已结课
STU14174,王玉梅,成人游泳,成人减脂游泳班,37,185,6845,2025-09-12,广州,支付宝,已开课
STU14175,朱军,少儿游泳,少儿蝶泳精英班,32,166,5312,2025-12-17,广州,银行卡,已结课
STU14176,孙瑜,私教课程,一对三私教课,19,187,3553,2025-10-06,北京,支付宝,已结课
STU14177,覃玉兰,亲子游泳,亲子启蒙班,19,196,3724,2025-09-29,北京,微信支付,已结课
STU14178,侯兰英,私教课程,私教包月套餐,45,204,9180,2025-09-01,南京,现金,已退费
STU14179,马雪,少儿游泳,少儿自由泳提高班,15,213,3195,2025-12-26,重庆,支付宝,已结课
STU14180,吕红梅,成人游泳,成人水中健身课,22,227,4994,2026-02-26,深圳,微信支付,已结课
STU14181,张俊,私教课程,一对三私教课,43,152,6536,2026-02-27,南京,微信支付,已结课
STU14182,邱金凤,亲子游泳,亲子技能提升班,40,94,3760,2026-01-27,杭州,支付宝,已报名
STU14183,贺飞,少儿游泳,少儿自由泳提高班,12,117,1404,2025-12-11,杭州,现金,已结课
STU14184,倪波,私教课程,一对三私教课,17,226,3842,2025-09-09,杭州,微信支付,已结课
STU14185,赵秀兰,集训课程,暑期集训营,2,2954,5908,2026-01-08,北京,银行卡,已报名
STU14186,廖楠,考级课程,一级考级冲刺班,22,152,3344,2025-12-03,深圳,支付宝,已退费
STU14187,赵莉,成人游泳,成人自由泳速成班,10,160,1600,2025-12-04,杭州,支付宝,已结课
STU14188,翟强,少儿游泳,少儿蛙泳基础班,46,218,10028,2025-10-01,成都,银行卡,已开课
STU14189,乔金凤,亲子游泳,亲子启蒙班,50,245,12250,2025-12-28,北京,银行卡,已结课
STU14190,覃玉,少儿游泳,少儿自由泳提高班,31,239,7409,2026-02-22,深圳,支付宝,已退费
STU14191,薛静,集训课程,考前集中训练营,1,2419,2419,2026-01-17,南京,现金,已结课
STU14192,练秀芳,亲子游泳,亲子水上游戏课,48,193,9264,2025-11-30,重庆,微信支付,已结课
STU14193,李洋,集训课程,寒假集训营,3,3085,9255,2025-09-08,上海,微信支付,已结课
STU14194,刘平,集训课程,国庆集训班,3,1671,5013,2026-02-03,西安,支付宝,已开课
STU14195,费瑜,集训课程,暑期集训营,2,2705,5410,2025-12-06,杭州,现金,已报名
STU14196,王阳,考级课程,二级考级专项班,29,91,2639,2026-02-28,杭州,银行卡,已结课
STU14197,孔东,集训课程,国庆集训班,3,1914,5742,2025-12-04,武汉,微信支付,已结课
STU14198,徐丽娟,亲子游泳,亲子技能提升班,10,227,2270,2025-10-17,北京,现金,已结课
STU14199,崔勇,集训课程,国庆集训班,2,1801,3602,2025-10-17,武汉,微信支付,已结课
STU14200,王志强,成人游泳,成人减脂游泳班,11,112,1232,2026-02-09,成都,微信支付,已报名
STU14201,黄荣,亲子游泳,亲子启蒙班,17,86,1462,2025-10-27,成都,微信支付,已结课
STU14202,蔡博,少儿游泳,少儿仰泳专项班,46,80,3680,2025-09-18,武汉,微信支付,已报名
STU14203,张杨,成人游泳,成人自由泳速成班,41,183,7503,2026-01-14,北京,银行卡,已退费
STU14204,王华,集训课程,考前集中训练营,2,3186,6372,2026-01-05,北京,微信支付,已开课
STU14205,申浩,考级课程,三级考级集训班,18,178,3204,2025-09-26,上海,分期,已开课
STU14206,陈勇,集训课程,考前集中训练营,2,2388,4776,2025-12-25,深圳,银行卡,已退费
STU14207,王云,私教课程,私教包月套餐,46,108,4968,2025-10-13,广州,微信支付,已开课
STU14208,陈岩,少儿游泳,少儿自由泳提高班,33,182,6006,2026-01-24,武汉,银行卡,已结课
STU14209,陶秀珍,集训课程,寒假集训营,2,1591,3182,2025-09-28,成都,现金,已结课
STU14210,阎梅,集训课程,考前集中训练营,3,2468,7404,2026-01-17,上海,分期,已报名
STU14211,周丹丹,少儿游泳,少儿蝶泳精英班,41,147,6027,2025-11-12,武汉,现金,已结课
STU14212,兰旭,私教课程,一对三私教课,45,158,7110,2025-10-31,南京,现金,已结课
STU14213,秦建国,考级课程,三级考级集训班,17,125,2125,2025-09-10,上海,分期,已开课
STU14214,段岩,集训课程,考前集中训练营,2,2372,4744,2025-10-02,广州,现金,已结课
STU14215,何秀云,少儿游泳,少儿蛙泳基础班,46,187,8602,2026-01-26,深圳,支付宝,已开课
STU14216,朱淑兰,集训课程,暑期集训营,1,2784,2784,2026-01-21,武汉,分期,已开课
STU14217,冯芳,私教课程,私教包月套餐,43,113,4859,2026-01-01,南京,支付宝,已开课
STU14218,乔强,私教课程,一对二私教课,37,123,4551,2026-02-20,杭州,分期,已退费
STU14219,阚秀梅,私教课程,私教包月套餐,42,111,4662,2026-01-21,广州,现金,已结课
STU14220,张凤英,集训课程,寒假集训营,2,3027,6054,2025-12-25,深圳,分期,已退费
STU14221,褚桂荣,成人游泳,成人自由泳速成班,47,136,6392,2025-12-27,西安,现金,已开课
STU14222,单丽华,少儿游泳,少儿自由泳提高班,46,246,11316,2025-12-22,南京,微信支付,已开课
STU14223,阙飞,亲子游泳,亲子水上游戏课,40,224,8960,2025-10-23,上海,支付宝,已结课
STU14224,孔阳,成人游泳,成人水中健身课,30,132,3960,2026-01-07,上海,微信支付,已结课
STU14225,耿平,亲子游泳,亲子技能提升班,12,230,2760,2025-12-27,广州,微信支付,已结课
STU14226,朱雪,考级课程,等级考试预备班,22,177,3894,2025-12-05,武汉,银行卡,已退费
STU14227,李玉兰,成人游泳,成人水中健身课,22,131,2882,2025-12-14,西安,现金,已结课
STU14228,高佳,亲子游泳,亲子启蒙班,43,217,9331,2025-09-05,成都,分期,已结课
STU14229,杨玉兰,成人游泳,成人水中健身课,27,107,2889,2025-09-18,北京,银行卡,已报名
STU14230,李斌,亲子游泳,亲子水上游戏课,26,239,6214,2025-11-11,重庆,支付宝,已报名
STU14231,朱凤兰,少儿游泳,少儿蛙泳基础班,43,98,4214,2026-02-11,重庆,现金,已结课
STU14232,李杨,考级课程,等级考试预备班,23,119,2737,2026-02-08,重庆,支付宝,已开课
STU14233,纪洋,私教课程,一对二私教课,43,158,6794,2026-02-10,上海,微信支付,已报名
STU14234,郑雪梅,集训课程,考前集中训练营,1,3251,3251,2025-12-27,南京,现金,已报名
STU14235,夏凤兰,少儿游泳,少儿蝶泳精英班,28,121,3388,2025-11-17,南京,银行卡,已开课
STU14236,黄静,成人游泳,成人蛙泳入门班,21,111,2331,2025-11-27,杭州,现金,已结课
STU14237,李玉,集训课程,寒假集训营,1,2859,2859,2025-11-12,北京,现金,已结课
STU14238,李帅,少儿游泳,少儿蝶泳精英班,25,250,6250,2025-11-10,成都,现金,已退费
STU14239,农玉梅,考级课程,二级考级专项班,26,200,5200,2026-02-17,北京,现金,已报名
STU14240,葛霞,成人游泳,成人蛙泳入门班,13,193,2509,2025-12-01,上海,现金,已开课
STU14241,王秀荣,成人游泳,成人蛙泳入门班,26,241,6266,2025-09-22,广州,微信支付,已退费
STU14242,林建平,成人游泳,成人水中健身课,50,107,5350,2025-12-12,上海,现金,已结课
STU14243,金雷,考级课程,二级考级专项班,37,144,5328,2025-09-22,西安,银行卡,已开课
STU14244,龙畅,成人游泳,成人自由泳速成班,22,191,4202,2025-09-04,广州,分期,已开课
STU14245,周波,考级课程,等级考试预备班,31,190,5890,2025-11-21,西安,微信支付,已结课
STU14246,韩涛,考级课程,等级考试预备班,33,201,6633,2026-01-23,北京,银行卡,已开课
STU14247,陈文,私教课程,一对二私教课,20,101,2020,2025-09-30,上海,银行卡,已开课
STU14248,张凤英,考级课程,二级考级专项班,42,108,4536,2025-11-12,北京,微信支付,已开课
